drink_id,name,type,temperature,sugar_level,caffeine_level,ingredient_ids,tags,popularity_score,description
605,Iced Caffè Mocha (Without Whipped Cream),coffee,iced,regular,medium,"[10,19,36]","['coffee', 'dessert']; augmented; temp_iced",0.733194568794091,"Iced Caffè Mocha (Without Whipped Cream) is a iced coffee drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, ice."
606,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[11,19,36]","['coffee', 'dessert']; augmented; ingredient_swap",0.7724188081536979,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring skim milk, chocolate syrup, ice."
607,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[13,19,34,36]","['coffee', 'dessert']; augmented; combo",0.768311107963004,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring almond milk, chocolate syrup, cold foam, ice."
608,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[14,19,22,36]","['coffee', 'dessert']; augmented; swap_add",0.7493729521810756,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring soy milk, chocolate syrup, brown sugar syrup, ice."
609,Iced Caffè Mocha (Without Whipped Cream),coffee,iced,regular,medium,"[10,19,36]","['coffee', 'dessert']; augmented; temp_iced",0.7535198214992634,"Iced Caffè Mocha (Without Whipped Cream) is a iced coffee drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, ice."
610,Hot Caffè Mocha (Without Whipped Cream) (Half Sugar),coffee,hot,half,low,"[10,18,36]","['coffee', 'dessert']; augmented; combo",0.7883299468736528,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar) is a hot coffee drink with half sugar and low caffeine. Featuring whole milk, classic simple syrup, ice."
611,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[4,10,36,40]","['coffee', 'dessert']; augmented; swap_add",0.7322528583349251,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring creme base, whole milk, ice, peppermint syrup."
612,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,low,"[10,19,36]","['coffee', 'dessert']; augmented; caffeine_low",0.7664129214351011,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
613,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[10,17,36]","['coffee', 'dessert']; augmented; swap_add",0.7439342204269832,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring whole milk, hazelnut syrup, ice."
614,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[11,17,19,36]","['coffee', 'dessert']; augmented; swap_add",0.7434695639031834,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring skim milk, hazelnut syrup, chocolate syrup, ice."
615,Iced Caffè Mocha (Without Whipped Cream),coffee,iced,regular,medium,"[10,19,36]","['coffee', 'dessert']; augmented; temp_iced",0.7829633055596157,"Iced Caffè Mocha (Without Whipped Cream) is a iced coffee drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, ice."
616,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,low,"[10,19,36]","['coffee', 'dessert']; augmented; caffeine_low",0.7747624904696409,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
617,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[12,19,36,47]","['coffee', 'dessert']; augmented; swap_add",0.7744052890800192,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring oat milk, chocolate syrup, ice, lemonade."
618,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[10,36,39]","['coffee', 'dessert']; augmented; ingredient_swap",0.7891643642146299,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring whole milk, ice, pecan syrup."
619,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[14,19,36]","['coffee', 'dessert']; augmented; ingredient_swap",0.7506301152489828,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring soy milk, chocolate syrup, ice."
620,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[10,36,43]","['coffee', 'dessert']; augmented; swap_add",0.7704585891388489,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring whole milk, ice, sugar cookie syrup."
621,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[10,36,39]","['coffee', 'dessert']; augmented; combo",0.7406919973021964,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring whole milk, ice, pecan syrup."
622,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[10,36,43]","['coffee', 'dessert']; augmented; ingredient_swap",0.7597249905746533,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring whole milk, ice, sugar cookie syrup."
623,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[10,21,36]","['coffee', 'dessert']; augmented; ingredient_swap",0.7460957083689694,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring whole milk, pumpkin spice syrup, ice."
624,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,17,35,36]","['coffee', 'dessert']; augmented; swap_add",0.7529098789497816,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, hazelnut syrup, java chips, ice."
625,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[14,19,36,38]","['coffee', 'dessert']; augmented; swap_add",0.7678547107631074,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring soy milk, chocolate syrup, ice, coconut milk."
626,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[11,19,36]","['coffee', 'dessert']; augmented; swap_add",0.7254533795029958,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring skim milk, chocolate syrup, ice."
627,Hot Caffè Mocha (Without Whipped Cream),coffee,hot,regular,medium,"[5,12,19,36]","['coffee', 'dessert']; augmented; combo",0.8127716182705638,"Hot Caffè Mocha (Without Whipped Cream) is a hot coffee drink with regular sweetness and medium caffeine. Featuring green tea, oat milk, chocolate syrup, ice."
628,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[13,19,36]","['coffee', 'dessert']; augmented; ingredient_swap",0.7198194785550089,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring almond milk, chocolate syrup, ice."
629,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[13,19,36]","['coffee', 'dessert']; augmented; ingredient_swap",0.713574341616368,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring almond milk, chocolate syrup, ice."
630,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[10,19,36]","['coffee', 'dessert']; augmented; sugar_half",0.7847433262050021,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring whole milk, chocolate syrup, ice."
631,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,16,36]","['coffee', 'dessert']; augmented; ingredient_swap",0.7737498808188881,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, caramel syrup, ice."
632,Iced Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,iced,regular,high,"[10,19,36]","['coffee', 'dessert']; augmented; temp_iced",0.7687235945115647,"Iced Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring whole milk, chocolate syrup, ice."
633,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,17,36]","['coffee', 'dessert']; augmented; ingredient_swap",0.7688503652779284,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, hazelnut syrup, ice."
634,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,36,42,44]","['coffee', 'dessert']; augmented; swap_add",0.7496325968145926,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, ice, sugar free syrup, strawberry puree."
635,Hot Caffè Mocha (Without Whipped Cream) (Half Sugar),coffee,hot,half,medium,"[13,19,24,36]","['coffee', 'dessert']; augmented; combo",0.7230823688554251,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring almond milk, chocolate syrup, cinnamon powder, ice."
636,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[10,19,36]","['coffee', 'dessert']; augmented; sugar_half",0.7522741367458118,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring whole milk, chocolate syrup, ice."
637,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[10,19,36]","['coffee', 'dessert']; augmented; sugar_half",0.7296851486546366,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring whole milk, chocolate syrup, ice."
638,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[5,13,19,36]","['coffee', 'dessert']; augmented; swap_add",0.7792535920025325,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring green tea, almond milk, chocolate syrup, ice."
639,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,15,34,36]","['coffee', 'dessert']; augmented; swap_add",0.7455882785549358,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, vanilla syrup, cold foam, ice."
640,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,19,36]","['coffee', 'dessert']; augmented; caffeine_high",0.7252350840962246,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, chocolate syrup, ice."
641,Iced Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,iced,regular,high,"[10,19,36]","['coffee', 'dessert']; augmented; temp_iced",0.7403584247504102,"Iced Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring whole milk, chocolate syrup, ice."
642,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,19,36]","['coffee', 'dessert']; augmented; sugar_regular",0.7623879436282688,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, chocolate syrup, ice."
643,Hot Caffè Mocha (Without Whipped Cream) (Half Sugar),coffee,hot,half,medium,"[10,36,43]","['coffee', 'dessert']; augmented; combo",0.7330882634158807,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring whole milk, ice, sugar cookie syrup."
644,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[13,19,36]","['coffee', 'dessert']; augmented; ingredient_swap",0.7253333881330071,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring almond milk, chocolate syrup, ice."
645,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[10,19,36]","['coffee', 'dessert']; augmented; sugar_half",0.7573106163447574,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring whole milk, chocolate syrup, ice."
646,Hot Caffè Mocha (Without Whipped Cream) (Half Sugar),coffee,hot,half,medium,"[10,17,36]","['coffee', 'dessert']; augmented; combo",0.7573489971332616,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring whole milk, hazelnut syrup, ice."
647,Iced Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,iced,regular,high,"[10,19,36]","['coffee', 'dessert']; augmented; temp_iced",0.7347917047388661,"Iced Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring whole milk, chocolate syrup, ice."
648,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[19,28,36,38]","['coffee', 'dessert']; augmented; combo",0.7358688508314504,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring chocolate syrup, strawberry pieces, ice, coconut milk."
649,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,22,35,36]","['coffee', 'dessert']; augmented; swap_add",0.7569614981207291,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, brown sugar syrup, java chips, ice."
650,Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[11,19,23,36]","['coffee', 'dessert']; augmented; swap_add",0.7065574697550803,"Hot Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring skim milk, chocolate syrup, nutmeg powder, ice."
651,Iced Caffè Mocha (Without Whipped Cream) (Extra Caffeine),coffee,iced,regular,high,"[10,19,36]","['coffee', 'dessert']; augmented; temp_iced",0.7077760867687033,"Iced Caffè Mocha (Without Whipped Cream) (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring whole milk, chocolate syrup, ice."
652,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[10,19,36]","['coffee', 'dessert']; augmented; sugar_half",0.728446673362427,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring whole milk, chocolate syrup, ice."
653,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[10,19,36]","['coffee', 'dessert']; augmented; sugar_half",0.7435965854486446,"Hot Caffè Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring whole milk, chocolate syrup, ice."
654,Hot Vanilla Latte (Or Other Flavoured Latte) (Extra Caffeine),coffee,hot,regular,high,"[1,10,15,36]",['coffee']; augmented; caffeine_high,0.7593272269679401,"Hot Vanilla Latte (Or Other Flavoured Latte) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring espresso shot, whole milk, vanilla syrup, ice."
